"id","name","sku","url","price","wholesaleprice","firstsaleprice","secondsaleprice","specialpriceto","specialpricefrom","image","category","quantity",
"1116","Micro Earring","Ear-2039-68-MC","","1275","","","","0000-00-00","0000-00-00","image_1438951510_EAR-2039-68-MC-(2).jpg,image_1438951479_EAR-2039-68-MC-(1).jpg","Micro Earring,Micro Earring","10",
"1115","Micro Earring","Ear-12261-75-MC","","1590","","","","0000-00-00","0000-00-00","image_1438951496_EAR-12261-75-MC-(1).jpg,image_1438951528_EAR-12261-75-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1114","Micro Earring","Ear-12289-75-MC","","1250","","","","0000-00-00","0000-00-00","image_1438950592_EAR-12289-75-MC-(1).jpg","Micro Earring","10",
"1113","Micro Earring","Ear-12280-75-MC","","950","","","","0000-00-00","0000-00-00","image_1438950608_EAR-12280-75-MC-(1).jpg","Micro Earring","10",
"1112","Micro Earring","Ear-5221-08-MC","","1125","","","","0000-00-00","0000-00-00","image_1438950638_EAR-5221-08-MC-(1).jpg,image_1438950654_EAR-5221-08-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1111","Micro Earring","Ear-12259-75-MC","","1350","","","","0000-00-00","0000-00-00","image_1438950673_EAR-12259-75-MC-(1).jpg","Micro Earring","10",
"1110","Micro Earring","Ear-13035-56-MC","","1190","","","","0000-00-00","0000-00-00","image_1438950711_EAR-13035-56-MC-(2).jpg,image_1438950694_EAR-13035-56-MC-(1).jpg","Micro Earring,Micro Earring","10",
"1109","Micro Earring","Ear-12092-24-MC","","1195","","","","0000-00-00","0000-00-00","image_1438950737_EAR-12092-24-MC-(1).jpg,image_1438950764_EAR-12092-24-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1108","Micro Earring","Ear-11273-75-MC","","2095","","","","0000-00-00","1970-01-01","image_1438949272_EAR-11273-75-MC-(1).jpg,image_1438949288_EAR-11273-75-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1107","Antique Earring","Ear-9624-06-AT","","1550","","","","0000-00-00","1970-01-01","image_1438949319_EAR-9624-06-AT-(2).jpg,image_1438949305_EAR-9624-06-AT-(1).jpg","Antique Earring,Antique Earring","10",
"1106","Micro Earring","Ear-12758-16-MC","","1350","","","","0000-00-00","1970-01-01","image_1438949345_EAR-12758-16-MC-(4).jpg","Micro Earring","10",
"1103","Micro Earring","Ear-4350-16-MC","","3800","","","","0000-00-00","0000-00-00","image_1438949075_EAR-4350-16-MC-(1).jpg,image_1438949092_EAR-4350-16-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1102","Micro Earring","Ear-12254-75-MC","","1650","","","","0000-00-00","0000-00-00","image_1438949117_EAR-12254-75-MC-(1).jpg,image_1438949146_EAR-12254-75-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1101","Micro Earring","Ear-12130-24-MC","","1550","","","","0000-00-00","0000-00-00","image_1438949171_EAR-12130-24-MC-(1).jpg,image_1438949183_EAR-12130-24-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1100","Micro Earring","Ear-12129-24-Mc","","490","","","","0000-00-00","0000-00-00","image_1438949215_EAR-12129-24-MC-(1).jpg,image_1438949231_EAR-12129-24-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1099","Micro Earring","Ear-12288-75-MC","","1150","","","","0000-00-00","0000-00-00","image_1438949252_EAR-12288-75-MC-(1).jpg","Micro Earring","10",
"1098","Micro Earring","Ear-12079-24-MC","","750","","","","0000-00-00","0000-00-00","image_1438949055_EAR-12079-24-MC-(1).jpg","Micro Earring","10",
"1097","Micro Earring","Ear-12138-24-MC","","1150","","","","0000-00-00","1970-01-01","image_1438947063_EAR-12138-24-MC-(1).jpg","Micro Earring","10",
"1095","Micro Earring","Ear-13024-56-MC","","790","","","","0000-00-00","1970-01-01","image_1438947026_EAR-13024-56-MC-(1).jpg","Micro Earring","10",
"1093","Micro Earring","Ear-12245-100-MC","","500","","","","0000-00-00","1970-01-01","image_1438947008_EAR-12245-100-MC-(1).jpg","Micro Earring","10",
"1092","Micro Earring","Ear-12327-75-MC","","550","","","","0000-00-00","0000-00-00","image_1438946990_EAR-12327-75-MC-(4).jpg","Micro Earring","10",
"1091","Micro Earring","Ear-13025-56-MC","","1350","","","","0000-00-00","0000-00-00","image_1438946962_EAR-13025-56-MC-(1).jpg","Micro Earring","10",
"1090","Micro Earring","Ear-13030-56-MC","","1450","","","","0000-00-00","0000-00-00","image_1438946942_EAR-13030-56-MC-(1).jpg","Micro Earring","10",
"1089","Micro Earring","Ear-12325-75-MC","","2150","","","","0000-00-00","0000-00-00","image_1438946903_EAR-12325-75-MC-(1).jpg","Micro Earring","10",
"1088","Micro Earring","Ear-12267-75-MC","","1050","","","","0000-00-00","1970-01-01","image_1438947048_EAR-12267-75-MC-(4).jpg,image_1438947086_EAR-12267-75-MC-(5).jpg","Micro Earring,Micro Earring","10",
"1087","Sterling Silver  Earring","Ear-11683-24-SS","","1050","","","","0000-00-00","0000-00-00","image_1438942695_EAR-11683-24-SS-(1).jpg","Sterling Silver Earring","20",
"1086","Sterling Silver Earring","Ear-4320-54-SS","","7950","","","","0000-00-00","0000-00-00","image_1438942387_EAR-4320-54-SS-(1).jpg,image_1438942398_EAR-4320-54-SS-(2).jpg","Sterling Silver Earring,Sterling Silver Earring","20",
"1085","Micro Earring","Ear-12251-100-MC","","1350","","","","0000-00-00","1970-01-01","image_1438946839_EAR-12251-100-MC-(1).jpg,image_1438946852_EAR-12251-100-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1084","Micro Earring","Ear-12322-75-MC","","1250","","","","0000-00-00","1970-01-01","image_1438925487_EAR-12322-75-MC-(4).jpg","Micro Earring","10",
"1083","Antique Earring","Ear-13165-06-AT","","850","","","","0000-00-00","1970-01-01","image_1439361580_EAR-13165-06-AT-(4).jpg,image_1439361598_EAR-13165-06-AT-(5).jpg","Antique Earring,Antique Earring","10",
"1082","Micro Earring","Ear-13023-56-Mc","","950","","","","0000-00-00","1970-01-01","image_1438925564_EAR-13023-56-MC-(2).jpg,image_1438925548_EAR-13023-56-MC-(1).jpg","Micro Earring,Micro Earring","10",
"1081","Micro Earring","Ear-12114-24-MC","","450","","","","0000-00-00","0000-00-00","image_1438925453_EAR-12114-24-MC-(4).jpg","Micro Earring","10",
"1080","Micro Earring","Ear-12265-75-MC","","1090","","","","0000-00-00","0000-00-00","image_1438925421_EAR-12265-75-MC-(1).jpg","Micro Earring","10",
"1079","Micro Earring","Ear-12269-75-MC","","750","","","","0000-00-00","0000-00-00","image_1438925375_EAR-12269-75-MC-(1).jpg,image_1438925401_EAR-12269-75-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1078","Micro Earring","Ear-9172-16-MC","","800","","","","0000-00-00","0000-00-00","image_1438925341_EAR-9172-16-MC-(4)-Recovered.jpg,image_1438925357_EAR-9172-16-MC-(5).jpg","Micro Earring,Micro Earring","10",
"1077","Antique Earring","Ear-13104-06-AT","","450","","","","0000-00-00","0000-00-00","image_1438925316_EAR-13104-06-MC-(1).jpg","Antique Earring","10",
"1076","Antique Earring","Ear-12084-24-MC","","1350","","","","0000-00-00","0000-00-00","image_1438925291_EAR-12084-24-MC-(1).jpg","Antique Earring","10",
"1075","Sterling Silver Earring","Ear-12477-34-SS","","1650","","","","0000-00-00","0000-00-00","image_1438867645_EAR-12477-34-SS-(1).jpg","Sterling Silver Earring","20",
"1074","Sterling Silver Earring","Ear-12483-34-SS","","650","","","","0000-00-00","0000-00-00","image_1438866732_EAR-12483-34-SS-(1).jpg","Sterling Silver Earring","20",
"1073","Sterling Silver Earring","Ear-057-9108-SS","","2050","","","","0000-00-00","1970-01-01","image_1439378060_EAR-057-9108-SS-(1).jpg,image_1439378072_EAR-057-9108-SS-(2).jpg","Sterling Silver Earring,Sterling Silver Earring","10",
"1072","Sterling Silver Earring","Ear-314-9111-SS","","980","","","","0000-00-00","0000-00-00","image_1438866149_EAR-314-9111-SS-(1).jpg,image_1438866163_EAR-314-9111-SS-(2).jpg","Sterling Silver Earring,Sterling Silver Earring","20",
"1071","Sterling Silver  Earring","Ear-11733-24-SS","","900","","","","0000-00-00","0000-00-00","image_1438865699_EAR-11733-24-SS-(1).jpg","Sterling Silver Earring","20",
"1070","Micro Earring","Ear-12262-75-MC","","1200","","","","0000-00-00","1970-01-01","image_1438949366_EAR-12262-75-MC-(5).jpg","Micro Earring","10",
"1069","Sterling Silver Earring","Ear-12514-34-SS","","3050","","","","0000-00-00","0000-00-00","image_1438865408_EAR-12514-34-SS-(1).jpg","Sterling Silver Earring","10",
"1068","Sterling Silver  Earring","Ear-11756-24-SS","","1950","","","","0000-00-00","0000-00-00","image_1438864645_EAR-11756-24-SS-(1).jpg,image_1438864667_EAR-11756-24-SS-(3).jpg","Sterling Silver Earring,Sterling Silver Earring","10",
"1067","Micro Earring","Ear-13026-56-MC","","1250","","","","0000-00-00","0000-00-00","image_1438863599_EAR-13026-56-MC-(1).jpg","Micro Earring","10",
"1066","Micro Earring","Ear-12100-24-VC","","1175","","","","0000-00-00","0000-00-00","image_1438863566_EAR-12100-24-MC-(1).jpg","Micro Earring","10",
"1065","Micro Earring","Ear-12110-24-MC","","500","","","","0000-00-00","0000-00-00","image_1438863542_EAR-12110-24-MC-(1).jpg","Micro Earring","10",
"1064","Antique Earring","Ear-9618-06-AT","","2400","","","","0000-00-00","0000-00-00","image_1438863516_EAR-9618-06-AT-(1).jpg","Antique Earring","10",
"1063","Micro Earring","Ear-8996-60-VC","","800","","","","0000-00-00","0000-00-00","image_1438864185_EAR-8996-60-VC-(1).jpg,image_1438864427_EAR-8996-60-VC-(2).jpg","Micro Earring,Micro Earring","10",
"1062","Micro Earring","Ear-12113-24-MC","","950","","","","0000-00-00","0000-00-00","image_1438863805_EAR-12113-24-MC-(1).jpg","Micro Earring","10",
"1061","Micro Earring","Ear-12126-24-MC","","1050","","","","0000-00-00","0000-00-00","image_1438863712_EAR-12126-24-MC-(1).jpg,image_1438863743_EAR-12126-24-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1060","Micro Earring","Ear-9347-24-MC","","750","","","","0000-00-00","0000-00-00","image_1438863677_EAR-9347-24-MC-(1).jpg","Micro Earring","10",
"1059","Antique Earring","Ear-12989-06-AT","","690","","","","0000-00-00","0000-00-00","image_1438863641_EAR-12989-06-AT-(1).jpg","Antique Earring","10",
"1058","Sterling Silver  Earring","Ear-12517-34-SS","","1390","","","","0000-00-00","0000-00-00","image_1439378197_EAR-12517-34-SS-(2).jpg","Sterling Silver Earring","10",
"1057","Micro Earring","Ear-11606-123-MC","","825","","","","0000-00-00","1970-01-01","image_1438861416_EAR-11606-123-MC-(1).jpg","Micro Earring","10",
"1056","Micro Earring","Ear-5427-118-MC","","1895","","","","0000-00-00","1970-01-01","image_1438861371_EAR-5427-118-MC-(1).jpg,image_1438861392_EAR-5427-118-MC-(2).jpg","Micro Earring,Micro Earring","10",
"1055","Micro Earring","Ear-12260-75-MC","","1250","","","","0000-00-00","1970-01-01","image_1438861354_EAR-12260-75-MC-(1).jpg","Micro Earring","10",
"1054","Antique Earring","Ear-8834-55-AT","","2095","","","","0000-00-00","0000-00-00","image_1438862136_EAR-8834-55-AT-(1).jpg,image_1438862218_EAR-8834-55-AT-(2).jpg","Antique Earring,Antique Earring","10",
"1053","Victoria Earring","Ear-817-22-VC","","4500","","","","0000-00-00","0000-00-00","image_1438861278_EAR-817-22-VC-(2).jpg,image_1438861262_EAR-817-22-VC-(1)-Recovered.jpg","Victoria Earring,Victoria Earring","10",
"1052","Victoria Earring","Ear-8743-101-VC","","1150","","","","0000-00-00","0000-00-00","image_1438861214_EAR-8743-101-VC-(1).jpg,image_1438861228_EAR-8743-101-VC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1051","Antique Earring","Ear-11367-55-AT","","2595","","","","0000-00-00","0000-00-00","image_1439375034_EAR-11367-55-AT-(1).jpg,image_1439375051_EAR-11367-55-AT-(2).jpg","Antique Earring,Antique Earring","10",
"1050","Victoria Earring","Ear-309-24-VC","","3195","","","","0000-00-00","0000-00-00","image_1438861133_EAR-309-24-EVC-(1).jpg,image_1438861147_EAR-309-24-EVC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1049","Victoria Earring","Ear-2337-24-VC","","3400","","","","0000-00-00","0000-00-00","image_1438859483_EAR-2337-24-VC-(1).jpg,image_1438859498_EAR-2337-24-VC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1048","Victoria Earring","Ear-6002-87-VC","","1800","","","","0000-00-00","0000-00-00","image_1438859518_EAR-6002-87-VC-(1).jpg","Victoria Earring","10",
"1047","Victoria Earring","Ear-10414-16-VC","","3500","","","","0000-00-00","0000-00-00","image_1438859537_EAR-10414-16-VC-(1).jpg,image_1438859581_EAR-10414-16-VC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1046","Victoria Earring","Ear-9407-114-VC","","2450","","","","0000-00-00","0000-00-00","image_1438859606_EAR-9407-114-VC-(1).jpg,image_1438859621_EAR-9407-114-VC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1045","Victoria Earring","Ear-063-9004-VC","","2400","","","","0000-00-00","0000-00-00","image_1438859635_EAR-063-9004-VC-(1).jpg,image_1438859651_EAR-063-9004-VC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1044","Victoria Earring","Ear-4218-74-VC","","2995","","","","0000-00-00","1970-01-01","image_1438859690_EAR-4218-74-VC-2995-(1).jpg,image_1438859709_EAR-4218-74-VC-2995-(2).jpg","Victoria Earring,Victoria Earring","10",
"1043","Victoria Earring","Ear-7499-114-VC","","3400","","","","0000-00-00","1970-01-01","image_1438862397_EAR-7499-114-VC-(3).jpg,image_1438862410_EAR-7499-114-VC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1042","Victoria Earring","Ear-12228-55-Vc","","3150","","","","0000-00-00","1970-01-01","image_1438859785_EAR-12228-55-VC-(1).jpg","Victoria Earring","10",
"1041","Victoria Earring","Ear-3112-94-LGVC","","5000","","","","0000-00-00","1970-01-01","image_1438858505_EAR-3112-94-LGVC-(1).jpg,image_1438858525_EAR-3112-94-LGVC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1040","Victoria Earring","Ear-11344-55-AT","","6500","","","","0000-00-00","1970-01-01","image_1438858577_EAR-11344-55-AT-(2).jpg,image_1438858551_EAR-11344-55-AT-(1).jpg","Victoria Earring,Victoria Earring","10",
"1039","Victoria Earring","Ear-12704-101-VC","","990","","","","0000-00-00","1970-01-01","image_1438858478_EAR-12704-101-VC-(1).jpg","Victoria Earring","10",
"1038","Victoria Earring","Ear-11179-15-VC","","8250","","","","0000-00-00","1970-01-01","image_1438858377_EAR-11179-15-VL(1).JPG,image_1438858394_EAR-11179-15-VL(2).JPG","Victoria Earring,Victoria Earring","10",
"1037","American Diamond Earring","Ear-12533-55-AD","","5790","","","","0000-00-00","1970-01-01","image_1438857274_EAR-12533-55-AD-(1).jpg,image_1438857295_EAR-12533-55-AD-(2).jpg","AD Earing,AD Earing","10",
"1035","American Diamond Earring","Ear-5140-55-AD","","1450","","","","0000-00-00","0000-00-00","image_1438856719_EAR-5140-55-AD-(1).jpg,image_1438856737_EAR-5140-55-AD-(2).jpg","AD Earing,AD Earing","10",
"1034","American Diamond Earring","Ear-12901-67-AD","","9500","","","","0000-00-00","0000-00-00","image_1438855709_EAR-12901-67-AD-(1).jpg","AD Earing","10",
"1033","American Diamond Earring","Ear-8154-78-AD","","8500","","","","0000-00-00","1970-01-01","image_1438856959_EAR-8154-78-AD-(1).jpg","AD Earing","10",
"1032","American Diamond Earring","Ear-5181-78-AD","","15550","","","","0000-00-00","0000-00-00","image_1438855638_EAR-5181-78-AD-(1).jpg","AD Earing","10",
"1031","American Diamond Earring","Ear-7604-113-AD","","19000","","","","0000-00-00","0000-00-00","image_1438855603_EAR-7604-113-AD-(1).jpg,image_1438855620_EAR-7604-113-AD-(2).jpg","AD Earing,AD Earing","10",
"1029","American Diamond Earring","Ear-762-32-AD IJ","","29200","","","","0000-00-00","1970-01-01","image_1438854522_EAR-762-32-AD-(2).jpg,image_1438854509_EAR-762-32-AD-(1).jpg","AD Earing,AD Earing","10",
"1028","American Diamond Earring","Ear-10339-32-AD IJ","","18500","","","","0000-00-00","1970-01-01","image_1438854552_EAR-10339-32-AD-(1).jpg","AD Earing","10",
"1027","American Diamond Earring","Ear-10542-70-AD IJ","","15500","","","","0000-00-00","1970-01-01","image_1438854576_EAR-10542-70-AD-(1).jpg,image_1438854597_EAR-10542-70-AD-(2).jpg","AD Earing,AD Earing","10",
"1026","Victoria Earring","Ear-12237-55-VC","","990","","","","0000-00-00","1970-01-01","image_1438853467_EAR-12237-55-VC-(1).jpg,image_1438853490_EAR-12237-55-VC-(2).jpg","Victoria Earring,Victoria Earring","10",
"1025","American Diamond Earring","Ear-12554-55-AD","","1450","","","","0000-00-00","1970-01-01","image_1439547380_EAR-12554-55-AD-(1).jpg,image_1439547402_EAR-12554-55-AD-(2).jpg","AD Earing,AD Earing","10",
"1024","American Diamond Earring","Ear-8676-33-AD","","650","","","","0000-00-00","1970-01-01","image_1438849462_EAR-8676-33-AD-(1).jpg","AD Earing","10",
"1023","Micro Payal","Pay-1125-100-AT","","495","","","","0000-00-00","0000-00-00","image_1436610582_PAY-1125-100-01-AT-(1).png","Micro Payal","10",
"1022","Micro Payal","Pay-1136-16-MC","","2800","","","","0000-00-00","0000-00-00","image_1436610512_PAY-1136-16-01-MC-(1).png","Micro Payal","10",
"1021","Micro Payal","Pay-1152-100-MC","","1050","","","","0000-00-00","0000-00-00","image_1436610405_PAY-1152-100-01-MC-(1).png","Micro Payal","10",
"1020","Micro Payal","Pay-1173-75-MC","","1150","","","","0000-00-00","0000-00-00","image_1436610285_PAY-1173-75-01-MC-(1).png","Micro Payal","10",
"1018","Micro Payal","Pay-162-9025-MC","","850","","","","0000-00-00","0000-00-00","image_1436609329_PAY-162-9025-01-MC-(1).png","Micro Payal","10",
"1017","Micro Payal","Pay-1153-100-MC","","990","","","","0000-00-00","0000-00-00","image_1436603687_PAY-1153-100-01-MC-(1).png","Micro Payal","10",
"1014","Micro Payal","Pay-1266-68-MC","","3250","","","","0000-00-00","0000-00-00","image_1436603301_PAY-1266-68-01-MC-(1).png","Micro Payal","10",
"1013","Micro Payal","Pay-1126-100-MC","","1150","","","","0000-00-00","0000-00-00","image_1436602859_PAY-1126-100-01-MC-(1).png","Micro Payal","10",
"1012","Micro Payal","Pay-693-08-MC","","700","","","","0000-00-00","0000-00-00","image_1436602771_PAY-693-08-01-MC-(1).png","Micro Payal","-7",
"1011","Micro Payal","Pay-330-21-MC","","1795","","","","0000-00-00","0000-00-00","image_1436600277_PAY-330-21-01-MC-(1).png","Micro Payal","10",
"1010","Micro Payal","Pay-1155-100-MC","","1150","","","","0000-00-00","0000-00-00","image_1436599230_PAY-1155-100-01-MC-(1).png","Micro Payal","10",
"1008","Micro Payal","Pay-093-9023-MC","","950","","","","0000-00-00","0000-00-00","image_1436598511_PAY-093-9023-01-MC-(1).png","Micro Payal","10",
"1007","Micro Payal","Pay-1091-16-MC","","800","","","","0000-00-00","0000-00-00","image_1436598304_PAY-1091-16-01-MC-(1).png","Micro Payal","10",
"1006","Micro Payal","Pay-1167-100-MC","","1090","","","","0000-00-00","0000-00-00","image_1436598113_PAY-1167-100-01-MC-(1).png","Micro Payal","10",
"1005","Micro Payal","Pay-1177-75-MC","","1290","","","","0000-00-00","0000-00-00","image_1436598033_PAY-1177-75-01-MC-(1).png","Micro Payal","10",
"1004","Micro Payal","Pay-1161-100-MC","","2290","","","","0000-00-00","0000-00-00","image_1436597906_PAY-1161-100-01-MC-(1).png","Micro Payal","10",
"1003","Micro Payal","Pay-096-9023-MC","","795","","","","0000-00-00","0000-00-00","image_1436597444_PAY-096-9023-01-MC-(3).png","Micro Payal","10",
"1002","Micro Payal","Pay-1175-75-MC","","950","","","","0000-00-00","0000-00-00","image_1436597316_PAY-1175-75-01-MC-(1).png","Micro Payal","10",
"1001","Micro Payal","Pay-1172-75-MC","","2150","","","","0000-00-00","0000-00-00","image_1436597173_PAY-1172-75-01-MC-(1).png","Micro Payal","10",
